County,Precinct,Race,Party,Index,Baseline,Perdue,Ossoff
HARALSON,3,0.285956,1.355972,0.963942,9.111361,89.9247,10.0753
HARALSON,4,0,1.155738,0.577869,8.58209,90.84004,9.159958
HARALSON,5,0.06284,0.92983,0.527755,9.107468,90.36478,9.635223
HARALSON,6,0,1.398868,0.699434,6.532663,92.7679,7.232098
HARALSON,7,0,1.144281,0.57214,1.298701,98.12916,1.870842
HARALSON,8,0,1.254852,0.627426,4.571429,94.80115,5.198854
HARALSON,9,0,0.640309,0.320155,6.944444,92.7354,7.264599
HARALSON,10,0.439905,1.995161,1.437485,11.8196,86.74292,13.25708
HARALSON,11,0,0.825324,0.412662,14.20455,85.38279,14.61721
HARALSON,12,0.204939,1.351512,0.880695,12.36674,86.75257,13.24743
HARALSON,13,0.021859,1.870673,0.957195,7.54717,91.49564,8.504365
HARRIS,CA,0.870357,3.157801,2.449257,22.20114,75.3496,24.6504
HARRIS,EL,1.198364,3.394504,2.895616,27.94026,69.16412,30.83588
HARRIS,GM,2.180016,3.514837,3.937435,29.3501,66.71246,33.28754
HARRIS,HA,1.88819,3.557756,3.667068,29.53466,66.79827,33.20173
HARRIS,L9,0.629773,3.238821,2.249184,19.08665,78.66417,21.33583
HARRIS,MG,0.443964,2.493805,1.690867,16.46959,81.83954,18.16046
HARRIS,PV,0.321517,2.859238,1.751136,17.50973,80.73914,19.26086
HARRIS,SK,2.117735,3.604825,3.920148,29.93631,66.14355,33.85645
HARRIS,U9,0.501833,2.340807,1.672237,13.45826,84.8695,15.1305
HARRIS,VP,2.091536,3.335845,3.759459,24.83221,71.40833,28.59167
HARRIS,WA,1.874272,3.594682,3.671613,27.99552,68.33287,31.66713
HARRIS,WH,1.379517,3.27121,3.015122,20,76.98488,23.01512
HART,2,1.898589,2.896352,3.346765,23.45164,73.2016,26.7984
HART,3,1.161863,2.324132,2.323929,16.03376,81.64232,18.35768
HART,4,2.718283,3.509607,4.473087,31.4554,64.07151,35.92849
HART,5,0.349266,2.119817,1.409175,12.93942,85.65141,14.34859
HART,6,0.710843,2.196949,1.809318,17.33068,80.86,19.14
HART,7,0.22337,1.855085,1.150912,10.14975,88.69934,11.30066
HART,8,1.854865,2.922911,3.31632,22.31544,74.36824,25.63176
HEARD,CEN,0.528245,1.790389,1.42344,11.16352,87.41304,12.58696
HEARD,COO,0.160455,1.57385,0.94738,6.341463,92.71116,7.288844
HEARD,ENO,0.122534,1.766628,1.005848,13.10976,85.8844,14.1156
HEARD,EPH,0.095542,1.555602,0.873343,9.090909,90.03575,9.964253
HEARD,FRA,1.66914,2.809216,3.073748,18.11321,78.81304,21.18696
HEARD,SOU,1.426944,3.124386,2.989137,19.57672,77.43414,22.56586
HENRY,25,2.020158,2.843509,3.441912,65.93298,30.62511,69.37489
HENRY,26,0.587479,2.519273,1.847116,13.70321,84.44968,15.55032
HENRY,27,1.203577,3.343194,2.875174,22.17295,74.95188,25.04812
HENRY,28,0.874868,1.770325,1.76003,83.66718,14.57279,85.42721
HENRY,29,2.133974,2.852978,3.560464,65.20029,31.23924,68.76076
HENRY,30,2.406962,3.440604,4.127265,49.29972,46.57302,53.42698
HENRY,31,2.340561,3.343313,4.012218,57.34674,38.64104,61.35896
HENRY,32,1.166526,1.842552,2.087802,80.13535,17.77685,82.22315
HENRY,33,0.49001,1.281913,1.130967,86.04011,12.82892,87.17108
HENRY,34,1.336568,2.661052,2.667094,77.85441,19.4785,80.5215
HENRY,35,1.872577,2.908597,3.326875,71.42857,25.24455,74.75545
HENRY,36,1.557861,3.517011,3.316366,31.01666,65.66698,34.33302
HENRY,37,1.251527,3.220882,2.861968,27.27787,69.86016,30.13984
HENRY,38,2.058486,3.057768,3.58737,66.23967,30.17296,69.82704
HENRY,39,0.68053,1.421767,1.391414,85.08597,13.52262,86.47738
HENRY,41,2.069152,3.501517,3.81991,57.64075,38.53934,61.46066
HENRY,42,2.006968,3.474591,3.744263,59.41632,36.83941,63.16059
HENRY,43,2.228885,3.600647,4.029209,46.75637,49.21442,50.78558
HENRY,44,1.789653,2.740419,3.159862,68.9452,27.89494,72.10506
HENRY,45,2.204876,3.626717,4.018235,43.26863,52.71314,47.28686
HENRY,46,0.294224,0.982923,0.785686,88.54673,10.66758,89.33242
HENRY,47,0.767732,1.677206,1.606334,84.33972,14.05395,85.94605
HENRY,48,1.640243,3.446447,3.363467,26.94685,69.68969,30.31031
HENRY,49,1.933848,2.92658,3.397138,69.56233,27.04053,72.95947
HENRY,50,2.109264,3.330696,3.774612,59.17496,37.05042,62.94958
HENRY,51,2.254903,3.479961,3.994884,52.7666,43.23852,56.76148
HENRY,52,1.980998,3.543318,3.752657,38.42832,57.81902,42.18098
HENRY,53,1.53278,2.635671,2.850615,71.90406,25.24532,74.75468
HENRY,54,1.461111,2.773955,2.848089,73.86295,23.28896,76.71104
HENRY,55,1.81105,3.627326,3.624713,39.20228,57.17301,42.82699
HENRY,56,1.952535,3.060371,3.482721,65.6066,30.91068,69.08932
HENRY,57,1.998816,3.598736,3.798184,48.41474,47.78708,52.21292
HENRY,58,1.477287,3.540351,3.247462,26.79918,69.95336,30.04664
HENRY,59,2.166852,3.574101,3.953902,41.30308,54.74301,45.25699
HENRY,60,1.926357,3.632431,3.742572,46.85567,49.40176,50.59824
HENRY,61,2.222241,3.585531,4.015006,59.13803,36.84697,63.15303
HENRY,62,1.846931,3.628678,3.66127,41.2666,55.07213,44.92787
HOUSTON,ANNX,1.537864,3.40953,3.242629,28.35641,68.40096,31.59904
HOUSTON,BMS,1.51948,3.555734,3.297347,31.57607,65.12658,34.87342
HOUSTON,CENT,1.848197,3.619565,3.657979,40.30327,56.03875,43.96125
HOUSTON,CGTC,1.682835,3.562997,3.464333,33.35031,63.18536,36.81464
HOUSTON,FMMS,2.000765,3.616915,3.809223,43.14516,53.04562,46.95438
HOUSTON,HAFS,1.563911,3.206133,3.166977,18.83721,77.99581,22.00419
HOUSTON,HCTC,1.981734,3.624105,3.793787,47.83105,48.37516,51.62484
HOUSTON,HEFS,2.917802,3.413613,4.624609,24.40476,70.97063,29.02937
HOUSTON,HHPC,2.504022,3.634289,4.321166,45.7197,49.95914,50.04086
HOUSTON,MCMS,1.872965,3.62588,3.685904,35.05654,61.25755,38.74245
HOUSTON,NSES,1.735568,3.573961,3.522548,34.45491,62.02254,37.97746
HOUSTON,RECR,1.705849,2.395355,2.903526,74.04099,23.05549,76.94451
HOUSTON,ROZR,2.423587,3.391323,4.119248,29.32692,66.55383,33.44617
HOUSTON,TMS,2.100575,3.485791,3.84347,56.82819,39.32834,60.67166
HOUSTON,TWPK,1.878145,3.601149,3.67872,40.57971,55.74157,44.25843
HOUSTON,VHS,1.718354,3.458071,3.447389,29.95188,66.60073,33.39927
IRWIN,901,0.293237,2.016361,1.301418,7.456724,91.24186,8.758142
IRWIN,1529,3.182422,3.352337,4.85859,26.66232,68.47909,31.52091
IRWIN,1753,1.557089,1.987927,2.551053,12.82895,84.62,15.38
JACKSON,1000,0.407567,2.295797,1.555465,16.3289,82.11563,17.88437
JACKSON,2000,0.566427,2.186271,1.659563,14.76536,83.57508,16.42492
JACKSON,3000,0.111755,2.251554,1.237532,14.42128,84.34119,15.65881
JACKSON,4000,0.431481,2.634313,1.748637,17.81338,80.43798,19.56202
JASPER,290,1.382081,2.980381,2.872271,14.15929,82.96844,17.03156
JASPER,295,2.954687,3.422968,4.666172,26.31325,69.02058,30.97942
JASPER,296,0.120363,2.090379,1.165553,8.542068,90.29238,9.707621
JEFF DAVIS,100,3.112986,3.634538,4.930255,45.08009,49.98965,50.01035
JEFF DAVIS,201,0.581164,1.134305,1.148317,12.9683,85.88338,14.11662
JEFF DAVIS,202,0,0.52356,0.26178,3.212851,96.52537,3.474632
JEFF DAVIS,301,0.852408,2.278553,1.991685,17.81818,80.19013,19.80987
JEFF DAVIS,302,0.000508,0.781502,0.391259,4.580153,95.02859,4.971412
JEFF DAVIS,401,1.417763,1.927203,2.381364,19.65174,77.96689,22.03311
JEFF DAVIS,402,0.447159,0.809393,0.851855,5.188679,93.95947,6.040534
JEFF DAVIS,501,1.035454,1.384812,1.72786,10.71429,87.55785,12.44215
JEFF DAVIS,502,1.451726,2.721384,2.812418,18.51852,78.66906,21.33094
JEFFERSON,76,3.031524,2.850801,4.456924,25,70.54308,29.45692
JEFFERSON,77,1.820555,3.367808,3.504459,38.92617,57.56937,42.43063
JEFFERSON,81,3.521779,2.63364,4.838599,43.32579,51.83561,48.16439
JEFFERSON,82,3.603769,1.778234,4.492886,48.1574,47.34971,52.65029
JEFFERSON,83,3.882062,1.176682,4.470402,54.71698,40.81262,59.18738
JEFFERSON,85,3.076309,2.627794,4.390207,47.16981,48.43998,51.56002
JEFFERSON,1460,2.538801,3.073862,4.075732,39.0411,56.88317,43.11683
JEFFERSON,1593,0.761135,3.6071,2.564685,18.18182,79.2535,20.7465
JENKINS,1,3.574735,1.547893,4.348681,49.51456,46.13676,53.86324
JENKINS,2,3.876811,1.478508,4.616065,43.05949,52.32444,47.67556
JENKINS,3,2.136311,2.865367,3.568995,17.90281,78.52819,21.47181
JENKINS,4,1.104838,2.681686,2.445681,13.05419,84.50013,15.49987
JENKINS,5,2.829774,2.921124,4.290336,32.27848,63.43118,36.56882
JOHNSON,55,0.343133,1.279952,0.983109,6.270627,92.74626,7.253736
JOHNSON,1201,3.640807,3.244871,5.263243,33.90192,60.83484,39.16516
JOHNSON,1266,0.936005,1.8894,1.880705,7.569721,90.54957,9.450426
JOHNSON,1301,2.789012,2.894806,4.236415,18.20988,77.55371,22.44629
JONES,1,1.549965,3.073479,3.086705,20,76.9133,23.0867
JONES,2,1.741442,3.088489,3.285686,22.30483,74.40948,25.59052
JONES,3,1.734916,3.441089,3.455461,33.56974,62.9748,37.0252
JONES,4,0.671335,2.883939,2.113304,15.57522,82.31147,17.68853
JONES,5,2.326519,3.604679,4.128859,26.80115,69.06999,30.93001
JONES,6,2.359633,3.422523,4.070894,22.58727,73.34184,26.65816
JONES,8,1.069977,2.71776,2.428857,29.41176,68.15938,31.84062
JONES,9,1.086793,3.493666,2.833626,25.08073,72.08564,27.91436
JONES,10,2.739621,2.960582,4.219912,56.08283,39.69726,60.30274
JONES,11,2.486746,3.603672,4.288582,28.45528,67.25613,32.74387
LAMAR,1711,2.596433,2.683099,3.937983,61.52797,34.53405,65.46595
LAMAR,1713,1.239977,2.891707,2.685831,17.9821,79.33207,20.66793
LAMAR,1714,1.133773,2.852511,2.560028,14.38272,83.05726,16.94274
LAMAR,1712A,0.940174,3.269893,2.57512,13.05684,84.36804,15.63196
LAMAR,1712B,2.508759,3.554459,4.285989,28.51485,67.19916,32.80084
LAMAR,1712C,1.073327,2.410375,2.278514,14.13043,83.59105,16.40895
LANIER,1,1.933299,2.714581,3.290589,21.66963,75.03978,24.96022
LAURENS,3,2.437015,3.334912,4.104471,32.4837,63.41183,36.58817
LAURENS,4,2.677498,2.913215,4.134105,66.89944,28.96645,71.03355
LAURENS,5,2.054893,3.042473,3.576129,24.32432,72.09955,27.90045
LAURENS,7,2.790971,3.551499,4.566721,44.54148,50.89179,49.10821
LAURENS,8,1.607743,2.979085,3.097285,22.41379,74.48892,25.51108
LAURENS,10,0.953349,2.261289,2.083994,17.10526,80.81074,19.18926
LAURENS,11,1.748308,2.896681,3.196649,22.4537,74.34965,25.65035
LAURENS,12,1.596553,2.687841,2.940474,16.17251,80.88702,19.11298
LAURENS,13,1.112931,2.462195,2.344028,10.65375,87.00222,12.99778
LAURENS,14,2.715821,3.377977,4.40481,45.94595,49.64924,50.35076
LAURENS,15,0.266558,1.180919,0.857018,6.185567,92.95741,7.042585
LAURENS,16,1.88541,3.017719,3.39427,22.25564,74.35009,25.64991
LAURENS,18,2.419861,3.291844,4.065783,25.82619,70.10802,29.89198
LAURENS,19,0.823646,2.887289,2.267291,23.35329,74.37942,25.62058
LAURENS,21,2.992663,3.633088,4.809207,44.77791,50.41288,49.58712
LAURENS,22,2.474689,3.590089,4.269734,37.17358,58.55669,41.44331
LEE,1,3.39454,3.439688,5.114384,33.87097,61.01465,38.98535
LEE,2,3.606738,3.631438,5.422457,28.57143,66.00611,33.99389
LEE,3,0.633645,1.92208,1.594685,12.91391,85.49141,14.50859
LEE,4,1.928159,2.873114,3.364716,26.96391,69.67138,30.32862
LEE,5,1.079481,2.83208,2.495521,17.83439,79.67008,20.32992
LEE,6,1.671761,3.31605,3.329787,26.27968,70.39053,29.60947
LEE,7,1.093898,2.80846,2.498129,24.1867,73.31517,26.68483
LEE,8,1.633893,3.019691,3.143738,22.4709,74.38536,25.61464
LEE,9,2.245319,3.207695,3.849166,30.18336,65.96748,34.03252
LEE,10,1.258813,2.704683,2.611155,16.91072,80.47812,19.52188
LIBERTY,1,1.952023,0.53472,2.219383,74.70726,23.07336,76.92664
LIBERTY,2,2.170298,2.831191,3.585893,49.17541,47.23869,52.76131
LIBERTY,3,2.582537,2.240545,3.702809,48.32985,47.96734,52.03266
LIBERTY,4,1.404164,1.870705,2.339517,74.88152,22.77897,77.22103
LIBERTY,5,1.97287,1.935101,2.94042,70.52023,26.53935,73.46065
LIBERTY,6,1.03419,3.250002,2.659191,25.35211,71.9887,28.0113
LIBERTY,7,2.052281,2.353961,3.229262,48.57143,48.19931,51.80069
LIBERTY,9,1.600762,2.185906,2.693715,71.12232,26.18396,73.81604
LIBERTY,10,1.605771,1.961775,2.586658,72.7345,24.67884,75.32116
LIBERTY,11,2.184242,2.237363,3.302923,60.48048,36.2166,63.7834
LIBERTY,12,1.464583,1.742834,2.336,76.47059,21.19341,78.80659
LIBERTY,13,1.202068,3.025208,2.714672,59.82143,37.4639,62.5361
LIBERTY,14,1.454251,1.156553,2.032527,75.70194,22.26553,77.73447
LINCOLN,2,2.088086,2.708884,3.442528,16.28959,80.26788,19.73212
LINCOLN,1-A,2.099948,3.557407,3.878651,16.23037,79.89098,20.10902
LINCOLN,1-B,3.946978,3.313361,5.603658,47.41036,46.98598,53.01402
LINCOLN,3-A,2.511766,3.594129,4.308831,31.21387,64.4773,35.5227
LINCOLN,3-B,3.501539,3.63402,5.318549,30.11696,64.56449,35.43551
LINCOLN,4-A,0.896184,2.400012,2.09619,16.17647,81.72734,18.27266
LINCOLN,4-B,1.189262,2.60792,2.493222,14.23002,83.27676,16.72324
LONG,1,1.686137,3.634896,3.503585,37.05584,59.44058,40.55942
LONG,2,1.646877,3.336987,3.31537,37.10819,59.57644,40.42356
LONG,3,2.49669,3.500961,4.247171,46.43799,49.31483,50.68517
LONG,4,1.977712,3.324313,3.639869,44.60227,51.75786,48.24214
LONG,5,1.098556,2.043259,2.120186,17.61006,80.26975,19.73025
LONG,6,1.246487,2.91657,2.704772,12.14953,85.1457,14.8543
LONG,7,1.59399,3.10667,3.147325,24.19355,72.65913,27.34087
LOWNDES,1,1.140829,2.680776,2.481217,19.66365,77.85513,22.14487
LOWNDES,2,2.077992,3.612901,3.884442,43.94455,52.17101,47.82899
LOWNDES,3,2.348806,3.603368,4.15049,35.56006,60.28945,39.71055
LOWNDES,4,2.213953,3.296763,3.862335,34.44882,61.68885,38.31115
LOWNDES,5,1.874562,3.521859,3.635491,30.99095,65.37356,34.62644
LOWNDES,6,1.425557,1.618702,2.234908,79.07634,18.68875,81.31125
LOWNDES,7,1.716471,3.390416,3.411679,22.89308,73.69524,26.30476
LOWNDES,8,0.869449,2.584514,2.161706,15.30086,82.53743,17.46257
LOWNDES,9,1.218054,2.820881,2.628494,19.21733,78.15418,21.84582
LOWNDES,10,0.66866,0,0.66866,85,14.33134,85.66866
LOWNDES,11,1.304348,1.783427,2.196062,78.19664,19.6073,80.3927
LOWNDES,12,1.943035,1.943035,2.914553,38.88889,58.19656,41.80344
LOWNDES,13,0,0,0,90.89958,9.100418,90.89958
LUMPKIN,DA,0,2.162704,1.081352,15.7301,83.18855,16.81145
MACON,1,3.323237,3.345774,4.996124,38.35616,56.64771,43.35229
MACON,2,3.290243,2.606394,4.59344,52.73038,42.67618,57.32382
MACON,3,3.938873,2.670238,5.273992,44.54976,50.17625,49.82375
MACON,4,3.220389,2.216634,4.328707,56.59164,39.07965,60.92035
MACON,5,2.731509,1.694772,3.578895,66.80498,29.61613,70.38387
MADISON,COB,1.259121,2.893532,2.705887,24.63546,72.65866,27.34134
MADISON,COL,0,2.094446,1.047223,12.5,86.45278,13.54722
MADISON,COM,1.408109,2.953279,2.884748,25.4509,71.66435,28.33565
MADISON,DAN,0,1.82247,0.911235,12.57353,86.51524,13.48476
MADISON,FOR,0.810228,3.635126,2.62779,42.64706,54.72515,45.27485
MADISON,HAR,0,0.742481,0.37124,11.51515,88.11361,11.88639
MADISON,HUL,1.319691,3.023173,2.831277,29.5756,67.59313,32.40687
MADISON,ILA,0,1.875716,0.937858,9.262436,89.79971,10.20029
MADISON,MIL,0,1.74863,0.874315,10.37594,88.74975,11.25025
MADISON,PAO,0.083017,2.098959,1.132496,10.9589,87.9086,12.0914
MADISON,PIT,0.24158,2.385674,1.434418,17.16418,81.4014,18.5986
MADISON,POC,0.299869,1.870787,1.235262,12.64368,86.12106,13.87894
MARION,339,0.035036,1.815496,0.942783,11.96911,87.0881,12.9119
MARION,807,3.494095,3.45494,5.221565,48.52652,46.25191,53.74809
MARION,808,2.039518,2.709701,3.394369,8.737864,87.86777,12.13223
MARION,948,0.993548,2.230097,2.108597,8.77193,89.11947,10.88053
MARION,955,0.526341,2.782712,1.917697,17.29323,80.78907,19.21093
MCDUFFIE,131,1.903084,2.258681,3.032425,73.77892,23.18865,76.81135
MCDUFFIE,132,0.445286,1.741809,1.31619,6.211937,92.47187,7.528127
MCDUFFIE,134,3.811879,3.206425,5.415091,48.04318,46.54172,53.45828
MCDUFFIE,135,2.867048,3.118279,4.426188,27.0195,68.55431,31.44569
MCDUFFIE,136,1.789506,2.036869,2.807941,76.10442,21.08764,78.91236
MCDUFFIE,137,1.455256,2.399401,2.654957,12.95181,84.39324,15.60676
MCDUFFIE,139,3.072182,3.628743,4.886553,29.6875,65.42595,34.57405
MCDUFFIE,133A,2.448625,3.554791,4.22602,22.84069,72.93329,27.06671
MCDUFFIE,133B,1.542335,3.085907,3.085288,17.64706,79.26765,20.73235
MCINTOSH,22,1.276244,2.751171,2.65183,22.10275,75.24542,24.75458
MCINTOSH,271,1.712451,3.227785,3.326343,29.82857,66.84509,33.15491
MCINTOSH,1312,3.668515,0,3.668515,50,46.33148,53.66852
MCINTOSH,1480,1.789128,3.425237,3.501747,30.21583,66.28243,33.71757
MCINTOSH,1515,2.671132,3.327609,4.334937,57.88006,37.78501,62.21499
MCINTOSH,1771,2.203293,3.514166,3.960376,34,62.03962,37.96038
MERIWETHER,1,0.801538,2.783262,2.19317,6.086957,91.71987,8.280126
MERIWETHER,2,2.367884,3.436148,4.085958,26.56587,69.34817,30.65183
MERIWETHER,3,2.65148,2.509386,3.906173,67.38197,28.71185,71.28815
MERIWETHER,4,3.589132,3.634779,5.406521,16.32653,78.26695,21.73305
MERIWETHER,5,3.265534,3.504564,5.017815,42.90999,52.0722,47.9278
MERIWETHER,6,3.263262,3.481733,5.004128,36.10451,58.89136,41.10864
MERIWETHER,7,2.693951,3.597904,4.492902,31.23596,64.27114,35.72886
MERIWETHER,8,2.886039,3.385894,4.578986,25.63025,69.79076,30.20924
MERIWETHER,9,1.841491,3.505101,3.594041,13.82114,82.58482,17.41518
MERIWETHER,10,3.709989,3.63033,5.525154,36.00973,58.46511,41.53489
MERIWETHER,11,2.153013,3.505284,3.905655,27.90698,68.18737,31.81263
MERIWETHER,12,2.318967,3.618002,4.127968,33.64486,62.22717,37.77283
MERIWETHER,13,1.136837,2.863173,2.568423,13.58696,83.84462,16.15538
MERIWETHER,14,0.034166,1.520317,0.794324,6.666667,92.53901,7.460991
MILLER,1,2.649071,3.635611,4.466877,20.32932,75.2038,24.7962
MITCHELL,BA,3.151924,3.424274,4.864061,37.38602,57.74992,42.25008
MITCHELL,BV,1.555468,2.21762,2.664278,17.41071,79.92501,20.07499
MITCHELL,CN,2.746455,1.940851,3.716881,68.08874,28.19438,71.80562
MITCHELL,CS,3.63645,3.631073,5.451987,39.00211,55.54591,44.45409
MITCHELL,CT,0,1.496532,0.748266,7.692308,91.55943,8.440574
MITCHELL,HF,1.452868,2.210307,2.558021,11.65049,85.79149,14.20851
MITCHELL,HI,0.452059,2.593981,1.74905,23.80952,74.44143,25.55857
MITCHELL,LS,1.611556,3.20315,3.213131,13.94102,82.84585,17.15415
MITCHELL,PC,0.78235,1.491863,1.528281,21.21212,77.2596,22.7404
MITCHELL,PE,3.866435,3.633811,5.68334,37.46505,56.85161,43.14839
MITCHELL,SC,0.888923,3.241044,2.509445,31.88406,65.6065,34.3935
MONROE,1,0.894556,2.664784,2.226948,17.56993,80.20312,19.79688
MONROE,2,0.336104,2.111162,1.391685,13.13131,85.477,14.523
MONROE,3,0.641734,2.558246,1.920857,17.31794,80.7612,19.2388
MONROE,4,1.249577,3.376665,2.93791,28.95753,68.10456,31.89544
MONROE,5,1.246799,2.850646,2.672122,16.82243,80.50545,19.49455
MONROE,6,2.331537,3.635257,4.149166,31.7757,64.07513,35.92487
MONROE,7,0.88963,2.791391,2.285326,16.02709,81.68759,18.31241
MONROE,8,0.993633,2.869043,2.428154,17.50714,80.06471,19.93529
MONROE,9,3.085379,3.54043,4.855594,48.10327,47.04114,52.95886
MONROE,10,0.339504,2.394356,1.536682,14.10072,84.3626,15.6374
MONROE,11,2.403285,3.60361,4.205089,46.93141,48.8635,51.1365
MONROE,12,0.8929,2.123971,1.954885,15.63981,82.4053,17.5947
MONROE,13,1.423192,2.825812,2.836098,23.17073,73.99317,26.00683
MONROE,14,1.674068,2.299277,2.823706,11.80556,85.37074,14.62926
MONTGOMERY,1,2.350556,3.049521,3.875317,19.47368,76.651,23.349
MONTGOMERY,2,0.945738,1.74738,1.819428,16,82.18057,17.81943
MONTGOMERY,3,1.889094,2.744556,3.261372,18.23529,78.50333,21.49667
MONTGOMERY,4,0.417768,1.596305,1.215921,6.962025,91.82205,8.177946
MONTGOMERY,5,3.33049,3.371721,5.016351,32.73092,62.25273,37.74727
MONTGOMERY,6,0.23364,1.387762,0.927521,3.030303,96.04218,3.957824
MONTGOMERY,7,1.885937,3.223284,3.497579,24.60938,71.89305,28.10695
MORGAN,1,2.99011,3.607598,4.793909,46.66183,48.54426,51.45574
MORGAN,2,0.951231,2.688953,2.295707,20.0939,77.6104,22.3896
MORGAN,3,1.629611,2.688193,2.973708,11.51832,85.50797,14.49203
MORGAN,4,1.119091,2.877848,2.558015,21.76309,75.6789,24.3211
MORGAN,5,0.805841,2.136355,1.874018,12,86.12598,13.87402
MORGAN,6,1.138999,2.344439,2.311219,15.29235,82.39643,17.60357
MORGAN,7,1.183442,2.810741,2.588812,21.51899,75.8922,24.1078
MURRAY,824,0,1.664606,0.832303,14.25856,84.90914,15.09086
MURRAY,872,0,1.33451,0.667255,11.16208,88.17067,11.82933
MURRAY,874,0,2.017965,1.008983,8.531469,90.45955,9.540451
MURRAY,1013,0,1.457823,0.728912,10.97561,88.29548,11.70452
MURRAY,1039,0,1.698517,0.849259,14.66922,84.48152,15.51848
MURRAY,1291,0,1.449139,0.724569,10.83151,88.44392,11.55608
MURRAY,1895,0,1.83909,0.919545,13.85621,85.22425,14.77575
MUSCOGEE,101,1.926313,1.816182,2.834404,70.21419,26.95141,73.04859
MUSCOGEE,102,0,0.45939,0.229695,94.98726,4.783049,95.21695
MUSCOGEE,103,0,0.676529,0.338265,93.10924,6.552492,93.44751
MUSCOGEE,104,1.384979,3.635741,3.202849,39.84109,56.95606,43.04394
MUSCOGEE,105,1.248262,3.620426,3.058475,36.66962,60.27191,39.72809
MUSCOGEE,106,1.420488,3.635339,3.238157,38.30846,58.45339,41.54661
MUSCOGEE,107,2.332568,3.635739,4.150437,39.28234,56.56722,43.43278
MUSCOGEE,108,0.966591,3.569628,2.751405,26.87609,70.3725,29.6275
MUSCOGEE,109,0.748465,3.418922,2.457926,23.60862,73.93346,26.06654
MUSCOGEE,110,0,0.814168,0.407084,93.71981,5.873109,94.12689
MUSCOGEE,112,1.142318,1.772027,2.028331,80.0813,17.89037,82.10963
MUSCOGEE,113,0,0.481529,0.240764,94.12068,5.638555,94.36145
MUSCOGEE,114,0,0.769142,0.384571,92.78912,6.826313,93.17369
MUSCOGEE,115,0.826176,1.531157,1.591755,83.04432,15.36393,84.63607
MUSCOGEE,116,0.39185,1.343631,1.063665,87.57131,11.36502,88.63498
MUSCOGEE,117,1.768734,3.492328,3.514898,51.65851,44.82659,55.17341
MUSCOGEE,118,1.230596,3.625556,3.043374,38.38652,58.5701,41.4299
MUSCOGEE,119,1.365663,3.574212,3.152769,36.59711,60.25012,39.74988
MUSCOGEE,120,1.580821,3.593598,3.37762,42.25258,54.3698,45.6302
MUSCOGEE,121,1.788392,3.469167,3.522976,51.78571,44.69131,55.30869
MUSCOGEE,122,1.569602,2.289813,2.714508,68.10552,29.17998,70.82002
MUSCOGEE,124,1.762448,3.635423,3.580159,44.72608,51.69376,48.30624
MUSCOGEE,125,1.647569,2.322013,2.808575,70.61538,26.57604,73.42396
MUSCOGEE,126,1.556087,2.553497,2.832835,70.34221,26.82496,73.17504
MUSCOGEE,127,1.896013,3.470443,3.631234,44.0678,52.30097,47.69903
NEWTON,1,2.698156,3.012754,4.204533,57.18654,38.60892,61.39108
NEWTON,2,1.859734,2.496532,3.108,72.94118,23.95082,76.04918
NEWTON,3,0.973683,1.974905,1.961136,81.70492,16.33395,83.66605
NEWTON,4,1.888896,3.582276,3.680034,51.65746,44.66251,55.33749
NEWTON,5,2.029267,3.596731,3.827632,56.02564,40.14673,59.85327
NEWTON,6,1.408736,3.04029,2.928881,31.82482,65.2463,34.7537
NEWTON,7,1.135959,3.081628,2.676773,32.04509,65.27814,34.72186
NEWTON,8,1.752385,3.397172,3.450971,62.24138,34.30765,65.69235
NEWTON,9,1.590746,2.431082,2.806287,74.35484,22.83887,77.16113
NEWTON,10,2.278799,3.514598,4.036099,54.85232,41.11158,58.88842
NEWTON,12,1.428992,3.165398,3.011691,32.77452,64.21379,35.78621
NEWTON,13,0.992686,2.306814,2.146093,81.94444,15.90946,84.09054
NEWTON,14,1.657721,3.080956,3.198199,27.45098,69.35082,30.64918
NEWTON,15,0.546496,2.195454,1.644222,12.10526,86.25051,13.74949
NEWTON,16,0.807054,2.911785,2.262946,19.17808,78.55897,21.44103
NEWTON,17,1.302881,3.471784,3.038773,29.40075,67.56048,32.43952
NEWTON,18,2.149029,3.626448,3.962253,48.08511,47.95264,52.04736
NEWTON,19,2.269209,3.480873,4.009646,55.31078,40.67958,59.32042
NEWTON,20,1.161561,2.679974,2.501548,79.03448,18.46397,81.53603
NEWTON,23,0.389025,1.427401,1.102725,87.66404,11.23323,88.76677
NEWTON,24,0.220026,1.466123,0.953088,88.98015,10.06676,89.93324
NEWTON,25,0.59874,2.666311,1.931896,21.97393,76.09417,23.90583
OCONEE,1,0.293662,3.37011,1.978717,35.37055,62.65073,37.34927
OCONEE,2,0,2.940376,1.470188,24.9264,73.60341,26.39659
OCONEE,3,0.198828,2.761902,1.579779,18,80.42022,19.57978
OCONEE,4,0.511403,3.120602,2.071703,25.31646,72.61184,27.38816
OCONEE,5,0.307749,3.270589,1.943044,24.55621,73.50074,26.49926
OCONEE,6,0.004619,2.794319,1.401778,23.87387,74.72435,25.27565
OCONEE,7,0.104979,2.767425,1.488692,22.03898,76.47233,23.52767
OCONEE,8,0.105402,2.466474,1.338639,18.3444,80.31696,19.68304
OCONEE,9,0.361139,3.070538,1.896408,25.16129,72.9423,27.0577
OCONEE,10,0.098405,3.271728,1.734268,26.17902,72.08671,27.91329
